Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Environmental_Temperature,Environmental_Humidity,Previous_Milk_Production,Milk_Production
25.90842641,33.20935558,12.23062062,32.37573994,67.39092633,17.18378077,13.32385921
27.6255667,30.19544352,18.73108843,20.08907639,45.01767138,9.350876994,17.81713929
19.26441041,30.21285074,17.89492298,17.52234121,71.45932137,8.084400878,5.12811186
18.4268504,42.4408744,17.48160826,31.52163098,40.72240879,8.989655242,18.60955184
24.10295147,40.9818391,15.61255678,18.80285856,59.3091355,19.43849101,11.88242933
22.65114278,35.32561585,12.46244161,33.90424417,53.24065038,17.00534789,16.02016486
23.54336324,40.47466736,14.23547916,22.46488001,69.6121224,14.12737544,7.944146086
29.89906091,35.92808889,17.93570655,22.84543831,52.5104291,5.809579184,4.243607651
29.64899949,44.29345194,10.31778484,15.25916142,73.07228451,3.30345999,18.22470831
29.30778468,44.50579022,17.82050769,31.82427041,63.79813955,18.42867258,18.66271737
27.40611212,35.89190664,12.4007074,17.71847407,71.75573447,8.461510456,9.951502883
22.25809632,42.8133286,11.44309201,33.54913386,79.57362551,5.575115989,0.12990032
22.94557116,41.59633563,11.15701318,26.80482773,67.16633383,9.418416528,2.195659073
24.59539252,34.64999906,10.27250012,33.82271556,79.39801265,18.35694846,11.4605592
27.96641348,33.48059743,15.23586485,29.01423694,41.15345308,7.741346268,0.475534046
18.82455399,36.87351976,12.18259873,16.97839853,53.52559954,11.25281994,7.93823848
23.09156263,41.72023261,19.89431766,33.37565608,44.31413058,16.05932602,6.067398911
18.99141196,44.40251677,15.74436756,16.67518764,50.49219726,8.542650621,14.28696551
24.17589104,41.45368603,11.37885269,26.48884129,73.55551597,4.670836039,1.111573459
28.78680989,42.82810478,16.88762541,19.13638114,41.29293061,19.89051497,9.77462538
27.38981909,39.04596459,18.97743567,33.05604427,60.80731743,19.13141715,11.5822854
20.73410901,42.53111746,17.45179495,36.87818947,62.6851483,16.86958338,12.34582152
29.7118902,41.76631287,10.76439861,28.29902792,62.44604587,13.76747759,8.10315344
26.00820478,35.65478313,18.95884181,27.65153506,59.01188295,5.897312561,6.087355669
18.12513239,38.27985453,17.93929386,33.33511671,71.62411859,18.26825876,13.64986067
21.06496182,42.07129683,11.583039,15.12189151,45.34172358,5.511133402,16.95138096
21.1285596,30.69085101,10.51785889,37.02620742,52.42308062,16.01618989,13.87235276
18.83105168,42.12118924,15.57310575,19.73877161,64.62904214,18.36516336,18.64204731
29.51791822,32.66832186,11.56035811,38.61885321,67.63805465,12.06007681,14.34527051
23.73906353,37.72025426,18.34590953,32.67009475,56.16593727,16.06112436,15.29237468
28.74977517,42.12413159,13.58334657,33.58202754,75.01485053,15.83390198,3.358063932
21.86658604,33.80731617,19.12892445,30.74887153,56.61973587,3.863155022,8.390792891
19.50280285,33.68711159,15.65688172,26.31991639,56.11104537,13.35848947,9.701106619
23.69203332,36.04146598,11.82672384,28.71906464,41.44829046,1.869358738,5.125863246
19.36747962,43.41964196,11.39598867,16.11366926,62.04565345,10.15700286,10.57079721
23.83218604,30.00664172,15.76472438,29.97502823,68.34723354,3.244710963,5.815838884
29.04356617,43.52074645,17.61883612,30.02635445,44.57752654,8.326989976,13.75004186
24.2492177,32.30710537,17.81505648,36.38881914,52.21731064,16.65964149,9.405769534
25.39799672,44.85129564,12.75757404,27.13575258,71.25027815,19.74335679,9.176139085
19.87966124,44.3227049,12.04246759,16.85146498,54.63677742,6.359196633,19.67285062
18.52482751,37.42012784,10.16756304,22.34870209,49.66409848,10.63911398,7.848896971
19.32969555,37.69080372,16.79199151,30.73510589,66.88802654,10.22596049,7.245908652
25.18237891,37.2232401,10.76568258,20.74221271,47.87035111,19.0880302,6.372087426
19.14014039,39.53165468,14.20761202,21.73266772,75.82611678,9.571674649,17.89498442
22.51191468,31.36082553,16.01682164,34.69125639,44.22393584,13.98212411,9.934476522
24.60110329,30.48926923,19.37108945,29.02367356,68.26199209,18.43578466,12.00028955
22.66383358,30.86554393,13.11802137,27.20465836,59.98194805,7.467571191,3.61636958
19.96420562,36.66548024,12.49772162,22.6428472,74.7971825,18.04244476,10.8188472
21.28549569,34.13321909,16.54160154,32.54227286,45.04780364,18.34912444,5.492963857
29.13981039,39.33059344,16.19239032,21.90524243,67.11579674,18.61325008,14.61273843
26.11178731,44.88663434,13.32109783,32.68952442,62.88218557,5.408923709,16.65056698
23.95257406,35.7948476,19.28101836,16.68243553,59.20360569,8.007111885,14.29621384
18.15257868,38.60761881,18.44862327,35.7489922,59.65629054,17.40791816,14.60488333
29.90898481,36.23405844,12.23982546,26.98959512,68.87907847,7.183236486,10.24949408
26.05745922,42.70907502,12.39142545,25.5241924,77.5096662,12.00506066,14.24236113
21.80306973,43.53354605,15.12300347,29.66456188,43.65006636,2.361090145,8.45373871
28.55122392,43.16033418,17.73572102,29.98060975,40.7801059,1.125499762,13.02978307
21.10117944,44.61558358,10.44040379,18.16884425,72.2281917,8.23987979,5.180784202
24.52819895,30.41278778,16.93335154,33.14960616,44.3267755,11.57833065,1.395140246
25.63284916,42.59724243,16.48235897,21.62227915,79.46787184,7.853982267,8.269465282
20.65276046,41.2765826,12.31480096,36.71908512,64.77392996,11.5547154,9.235563116
29.74076735,33.43041614,16.81353013,34.62841592,66.03465581,10.30168752,5.128143164
26.97830287,44.3448014,19.40183191,23.310385,47.95566812,13.71414459,14.55419037
24.69375871,32.22266892,10.46785845,34.38574304,49.61249241,12.99064862,1.47100958
20.16713518,40.19324891,13.19652055,23.55337198,66.37401212,8.484914064,4.454966488
18.64629848,33.37335325,14.38176717,17.42274436,76.38907352,8.499904808,14.97129437
21.84071799,36.47070973,18.99260359,38.08531773,79.29562218,2.8155668,8.742485475
27.03824803,40.78739845,19.62261447,30.66244837,47.92123787,10.26477144,14.10567248
21.23197558,38.44986963,14.44115246,25.94638864,45.36478491,11.74358256,11.34971756
24.47467465,36.41252747,17.50028412,24.54656044,42.25605431,9.529787947,19.014255
26.73536612,34.89507646,15.31661024,22.79292802,74.73188073,6.514146702,11.95591665
19.29532458,42.59489484,15.37782935,38.55474229,51.78859387,14.43297089,0.297379487
26.22357619,32.15721525,12.78099515,18.23393436,40.07248135,1.493232893,7.05754701
19.10245065,36.45154315,12.16956246,22.55532141,48.95272344,18.2888074,2.861213644
29.58155691,43.55636358,12.88005346,26.65194337,53.6176432,0.412868791,18.49267355
23.86072956,42.68774326,15.56328007,26.47198908,79.63944678,19.24700267,2.080249086
19.80811329,36.01412644,10.29155186,26.31279563,60.94166375,9.247112019,7.754133263
22.10860363,41.44662545,19.07248944,19.21881158,48.1885579,8.25339888,4.521983873
22.96099739,42.34741246,11.5628371,18.47838065,53.39273379,5.128880349,16.93443981
27.09822013,43.33331136,12.20088677,21.11442207,53.2123075,0.201422697,6.171329952
26.92108543,38.16758654,15.18276176,36.94862769,40.78902986,5.495805288,19.83786966
25.34328606,33.06691329,17.10114766,17.71327123,45.40732217,2.187998509,0.772332112
19.27116855,33.82963615,10.95729055,33.17820248,67.80785839,13.19641685,2.565535449
19.81883246,34.43542011,13.17694698,33.18116144,44.81003946,6.381499446,4.492775529
19.12508305,38.90703721,19.68674606,34.43448969,49.22937106,15.34358657,16.2221208
24.9260734,30.49214436,12.62342967,36.27877174,54.02949194,4.138323747,17.57034418
28.5256613,39.54063703,13.13050145,21.31286826,70.30939778,18.00469715,1.429027612
23.20560615,35.46531358,18.36498491,20.38942726,63.29603859,10.4596303,0.649202835
19.93017809,34.42862704,10.50214432,26.172136,67.5599994,2.290123929,14.89113714
24.6965079,43.19244856,14.64613169,21.36214005,62.68049302,8.016904713,2.667040135
27.7410266,36.90003593,13.79616764,32.62343974,67.34369701,4.135210481,2.659971741
26.90054474,31.42579568,13.1658676,30.26254984,40.11368615,3.993708523,0.44733069
28.57740936,42.40120152,12.85699594,35.99970451,77.23592577,10.12739475,0.996157552
21.33482517,30.71461886,10.91374105,16.98571928,44.43680923,13.43784031,5.273509172
20.32744641,40.90123836,13.14825829,36.962,56.24996384,18.23236411,1.300109788
28.55779783,41.60859333,10.43052403,22.04036704,70.84153481,10.04324022,7.377581833
25.89072375,35.28903909,17.80963864,26.7766643,57.40922872,19.3167755,16.65550062
21.73114716,42.37181784,13.98227794,25.52667446,77.87370207,18.83269704,6.526405146
26.90817661,37.73489109,14.43903832,33.24747963,58.70355794,17.3012506,14.55668325
27.78142061,36.9494048,18.93594586,25.08799943,74.99757622,9.999545299,1.878199297
25.37973888,30.68104922,16.58054984,37.6452755,72.43312453,2.818078874,13.18750375
26.25460932,34.3504379,10.08059103,36.66081318,79.23945211,4.358089396,6.334943665
22.50311885,43.96514956,19.43174823,35.93186765,77.06191123,12.95340005,14.99505757
24.46434801,35.87735945,12.37144466,16.71019998,75.92495339,8.435099606,2.725040281
24.28991005,38.20050781,11.07614185,35.50219348,69.26417362,2.936032635,17.95766756
28.17657349,37.98032518,17.68128178,33.75925069,54.67992589,9.579878673,4.851544058
28.07956776,38.85646635,15.00477316,17.48431073,44.24501674,0.34861091,7.062755866
27.99216563,30.91996433,14.33770566,17.57794381,67.54580209,14.67790742,19.00361422
18.13237937,35.43264382,12.4950308,17.42793148,79.14616325,1.47162589,11.56964719
26.99454581,40.84692411,15.4747149,15.27198224,69.06417749,12.5822724,7.315430379
27.10411668,33.00840377,12.74384605,28.16722332,77.14917477,15.86020615,18.99204294
26.14054587,33.05367566,19.01583005,38.36146299,72.17218852,2.652877489,6.581548338
27.07517589,30.1513591,12.1520448,25.52843287,46.524587,10.37277381,1.897414254
28.10364446,36.5622289,18.8435515,27.97818005,49.96815082,15.58135029,19.93697776
23.64382865,43.24101571,15.59405426,38.23127512,53.67462407,5.212669095,5.356898411
24.02460256,30.77851415,18.28488134,21.12437349,46.73041777,3.25833186,17.02515697
19.49656868,32.86678064,17.12845996,35.60328606,63.26605331,6.736382219,3.310815896
22.6245106,34.65126808,16.96695111,28.11337121,79.01802097,11.09398353,14.62707944
25.72038216,40.97587105,13.24345808,28.66743635,70.45835334,11.5055919,10.48898789
27.36479731,39.60953389,12.33896931,23.23617257,56.93546996,2.617526669,19.61813117
20.60650917,36.23915857,12.10886228,28.47802466,40.18017924,9.151376953,11.05660712
19.65387479,41.38603409,18.57191657,16.75542023,52.53104045,5.365643911,0.500303038
25.95650405,39.14446517,18.2042682,33.35144574,61.07037151,16.84048436,12.07755979
18.0225586,43.44061199,14.40573528,21.83250628,52.97003495,6.271502641,2.906329127
20.14047101,42.27040124,11.32404613,36.30259991,44.44139692,16.77409049,15.97081831
18.34885656,33.79220409,13.82252252,23.82841667,57.71059827,8.571292252,17.13136393
20.00262141,34.07157866,16.19343454,18.42777865,50.13011268,14.53171532,9.641870376
20.17583136,31.88034714,14.54403154,31.70115778,76.36929506,10.20120457,15.66442914
22.65208314,35.05447089,17.80189268,18.94987547,44.07018114,12.43925248,2.90221471
22.8279255,44.99315878,19.97622822,33.08833237,41.96610515,7.907130217,9.841563731
28.49114965,36.08626753,11.91132088,38.23469367,40.21256677,15.36413536,7.878885294
24.12131655,33.30732652,14.5965082,33.70926885,53.12278738,8.503787671,12.22634774
26.68085719,41.43724327,14.30983902,15.53878196,66.41547353,9.149232932,0.889543776
19.2496483,38.13706505,13.04492533,29.39725891,69.21655012,10.35357336,15.04245676
20.70526507,32.24402174,11.98095517,31.6898561,58.13046734,16.63648237,1.582585789
26.43532129,35.71034522,10.65692116,34.81099982,67.37314602,13.18757857,13.12943035
18.63364753,36.21704573,18.87119317,16.34405541,54.39656145,6.983207731,0.369144511
23.83917195,41.30744551,14.19848698,26.52258787,66.7122488,13.40639268,16.63776128
25.19242759,30.31007053,14.96895519,27.84890094,41.62383941,12.84853146,3.493992604
25.22574773,34.0352947,19.16942048,19.0589967,55.63011938,18.62038552,10.30994952
18.27519374,37.76394452,17.76290478,22.73879543,71.63398711,16.82832872,5.229858075
21.86529605,34.03270114,11.30501264,25.56532143,72.12024122,12.94893848,14.45294404
25.63788781,39.42651071,15.65419968,34.99703251,68.64595116,6.830142214,6.427022004
19.78799683,37.22801219,14.42252277,37.30578159,48.16954482,15.59152898,14.49218387
26.34498778,35.42565382,17.97211073,30.08214789,49.88820476,11.50416586,5.697424137
26.95110251,44.2381294,17.24232548,24.47868446,79.84354909,19.70539976,15.04946182
29.78363029,39.48239249,16.90405722,21.09674443,44.13512029,4.950122571,0.612109927
20.51810394,31.94912058,13.40544835,38.57124443,47.22650796,1.593116819,5.666226707
27.90156801,38.40137546,18.0496373,38.59247995,45.20105023,1.397836238,9.972670129
24.24355892,41.7109778,10.52391296,37.19944676,53.10619855,12.80060777,0.901191638
22.48155115,40.62734546,11.59624901,33.8560596,48.40703341,18.78520458,3.720681227
19.46852109,32.58133844,13.35623273,22.81870905,59.90751838,0.038638286,18.69073963
26.82606728,44.58629999,10.76807441,34.6080116,59.04082828,14.51542094,19.5366853
20.83029119,36.73220469,12.34994278,24.81103241,76.06022478,13.14130365,14.79499895
22.45706402,32.38537506,18.30150983,22.84255436,41.3895979,14.64608384,5.044001012
18.75050672,32.70293631,19.48251538,32.8767686,52.79518307,7.108108135,5.210348909
27.61640299,31.47352488,13.04602356,16.91169426,63.86631568,16.40992889,12.91580716
27.19906229,42.05277163,12.64515804,16.16550536,64.19207047,0.894138628,2.351992332
26.80338996,31.83045741,12.79892652,25.75088873,59.20504916,15.10862201,18.96618761
21.59332213,31.87687886,12.77719087,25.69533122,72.62662163,5.341438827,4.49625799
20.08176089,42.75707422,10.35930182,36.49545967,42.50888686,9.536755497,19.99271251
25.65063917,35.16906127,19.26916346,18.02767431,72.61951062,16.45272543,9.914675906
23.95399661,30.46286856,12.13698142,17.95881426,59.79016962,5.427180704,15.42859978
20.1390296,30.77842949,14.20004074,18.53886241,45.3504278,3.704150233,0.04368189
26.23093525,32.1325567,10.09686883,15.71367027,75.42807654,13.62626371,17.7749281
29.89351718,33.20090022,18.57955091,16.72156171,65.96915118,10.66789783,5.400040896
26.96663505,39.97719291,17.31157344,30.8368768,46.54182747,10.28807737,13.35873489
26.87983664,32.3598942,19.46756035,25.3580239,41.34598894,5.135390311,16.12710562
29.40375304,31.78311587,17.81615479,33.32647361,45.64438593,0.697606116,3.282954811
20.43523641,41.47078712,13.13706512,38.82234525,64.35191841,8.205382767,8.850189627
24.78659958,40.06582926,12.47873359,30.81683235,47.17184941,2.131189609,9.876718813
29.75576058,36.52986332,16.97716308,16.21093369,49.030523,18.11978301,6.242389307
19.98352933,38.23964657,13.64112775,17.50950875,41.00558903,0.825006469,9.635116595
26.40302351,34.6797603,15.66215016,36.14409804,68.91722689,8.633017084,6.350913153
25.02972175,37.2375063,10.06257471,27.65990267,72.41457599,1.044911674,7.214954901
25.03774911,37.60008973,10.61885702,34.79609183,71.87392707,1.910877491,13.38662357
26.37204753,35.80855907,15.35367941,35.55869607,45.10272605,13.17733334,12.65186537
29.15540307,43.59858316,15.66071646,37.264189,76.1320451,12.94222522,4.645314516
27.39098328,30.24092797,17.51452944,37.79590093,66.89115318,0.661043898,17.9496577
18.67363324,41.73256895,11.3196532,28.31581912,75.9011449,0.022629502,17.25577091
28.23273624,31.86574247,15.13183084,23.18448413,57.88642018,1.576361545,10.18166613
20.70649596,41.96321041,11.94447644,38.08475698,57.47819444,15.25997795,8.665014854
22.52296998,39.23867874,10.9319612,28.13775374,71.38146075,11.69152946,7.53711966
23.54079376,42.64917136,14.10495794,16.54206535,43.73191422,0.762364904,14.14535837
23.77087201,31.46271488,11.63336648,30.4266372,60.83496147,9.761940317,13.43332114
23.22216479,38.38470951,12.21781978,29.10443401,73.45536943,14.24058714,3.923612139
29.24823953,37.5163182,13.1755458,36.49902895,73.20770252,17.37902789,13.42916063
26.47222809,40.59289774,12.59388401,30.67649254,78.24531425,18.68072981,5.048623882
25.57404775,38.01435828,10.87591297,23.37725819,67.93090374,6.548811259,0.37116673
18.59810433,38.11101851,10.89916245,38.18941742,48.31082518,2.716648568,13.98417355
28.84695996,36.44393915,11.93249415,34.23886766,40.8112126,4.738518415,12.89587205
28.9126823,34.63251636,10.50559188,30.13002284,59.17663195,15.52342984,8.216185247
27.36255676,37.23396542,16.2645702,22.03020488,60.54815462,19.4296843,10.51372112
18.08435045,31.77738538,12.87326717,23.96496711,49.61050338,9.327872347,18.94338383
18.68736301,44.42270008,12.79745968,31.07927818,44.98789788,6.107064271,11.90400362
20.70268443,40.71616145,13.31998294,16.72753964,63.44832665,8.583811639,13.15767871
19.5761929,44.28700675,16.62796274,21.1603342,70.57022696,6.096262893,1.278226419
22.78603236,33.40091073,18.70633881,32.1336224,79.72616414,5.129750464,3.319889214
29.0714767,43.1901153,17.59086933,26.52044424,70.33210469,11.87501505,6.019045528
23.66472521,42.13184977,17.2752923,24.65744556,71.74529657,0.314719607,10.78758636
18.16083152,40.15728619,14.84391186,18.63498294,64.65843513,5.191044973,15.53181792
21.39294827,39.37543779,16.93805557,25.60437683,79.43690636,13.22764156,6.424817556
18.5351389,34.74824498,15.52762368,33.4966073,65.5982554,0.641253926,7.12764861
18.43545147,42.24616177,12.16250528,21.33630831,74.41013146,1.66403633,5.123017703
21.30863824,37.52273192,12.08588368,15.12956501,77.83138585,5.867922896,5.092186586
21.30734806,31.06337364,12.96392007,31.04411763,77.19434002,17.55609597,18.97727692
27.44551923,34.69294741,19.10802671,38.34303851,55.25661375,15.2977232,12.70914359
29.69801583,44.02945648,15.4741484,29.56383753,43.14648233,0.443132588,3.118024871
22.45448513,42.76020391,17.33905377,17.87812461,46.8749481,10.03425633,14.44497156
23.14664255,44.72858547,13.4655876,22.69759422,42.36893222,5.49374988,14.44042287
28.13747324,39.41990074,14.07715771,35.82339875,44.21587739,12.97291318,13.32940392
21.21766824,33.7126511,11.25565579,20.58163378,47.38604984,14.43107765,2.694408902
19.87658165,32.44222575,11.71294958,29.58470168,53.64377266,17.25725154,8.159829669
28.23707548,32.80371661,18.27356555,24.664109,61.74158586,9.508324742,2.13512661
18.55800704,30.29693488,15.84838632,19.98824931,68.46728237,19.88900177,16.33241008
25.43639328,35.86023166,13.37532466,34.52176545,48.43709344,19.59972215,13.10344286
24.74391417,32.87141521,18.02851209,32.82795064,66.90089617,17.64333449,10.14407874
22.15104537,36.17483191,12.46519906,30.87818558,68.17036298,11.4973899,6.86030953
21.78227425,44.02491648,19.76032699,20.67207817,62.34489347,7.96012875,3.68498949
27.26229271,36.45810314,13.44817608,17.34856807,76.14471479,7.287726203,2.128951777
19.03709533,43.16976745,13.37310954,28.82782392,44.43979256,0.242495002,19.38481215
20.84141171,39.0825715,13.11911906,28.288268,47.0848583,4.983489945,3.992972839
26.78938478,33.70697332,11.22111516,19.52124022,57.14659298,14.3761647,1.197492534
24.579847,35.33782139,11.11137147,16.34992066,45.06850941,12.072642,19.23333544
19.5358585,31.25879304,16.48105035,16.9370029,62.65184575,18.32844378,10.97903483
28.58562737,35.0019389,18.75118045,38.82650368,55.93601866,1.000445338,15.9331347
22.72137416,40.16311418,17.9052051,33.80601347,51.38383178,3.105532064,0.875316944
27.9344205,31.08166639,11.41107594,37.12769942,46.79959252,15.78487579,11.33891715
27.45255619,33.08102113,15.45582122,19.68131333,53.41352953,7.170152624,7.964199282
25.49310536,35.72161562,11.05591546,38.05364487,64.31837403,2.366906674,15.43928869
23.93377358,44.73074306,10.45294644,18.42370444,63.03140844,19.9290101,0.768512913
29.75461008,41.77292734,16.56385859,27.21796389,46.54496001,15.74500605,8.033811371
19.73958087,41.0023012,15.35152334,34.91269643,44.99679243,8.174820735,15.98146839
26.70186873,31.74286435,10.82023685,23.39528051,41.0670705,16.46694954,10.45394529
20.29428842,41.7149384,10.34939246,25.1958848,40.49702375,13.6120774,11.00077482
22.05915726,41.77903217,19.89756413,18.07644265,75.19241743,15.79949519,1.943293639
21.70438492,39.01654043,10.30021332,17.95012512,41.80355424,16.30412755,2.646611122
29.36443185,44.85542673,14.44528253,29.86963739,69.24884439,1.694573666,13.53999211
29.60827413,34.87880859,15.04619025,31.21277685,74.87940385,12.45945775,13.50093245
20.19618533,44.11908672,11.17280148,33.65598034,43.92231394,0.13571106,19.58206789
18.26442192,43.72096672,11.69061778,28.36036926,57.45205695,0.869124926,14.23905976
26.64009648,30.1722099,13.51805006,30.49822301,78.49211933,18.07960018,9.864869919
23.01587921,36.7517479,17.61675876,15.32441452,73.36554642,10.55127443,17.14655647
19.06608294,44.6565635,15.07082424,18.89209745,59.58816127,14.71803972,2.089459716
26.20504927,31.54682044,16.37901875,38.63795438,70.50284451,16.77001981,8.985916418
24.54126634,38.21677042,19.85174555,16.82384415,73.33510498,18.99173535,5.742182219
29.76620186,44.68436261,17.68005435,31.29091733,53.92107853,17.38705696,2.092756139
20.72891395,38.33243136,14.34361498,19.22598319,75.68611667,9.666228974,15.27004169
22.84773452,32.84722954,14.46441922,32.20124606,58.81893279,6.719406148,10.21584061
24.51054964,38.73274845,16.18772077,31.94376967,61.11229454,3.089864724,11.1353744
27.50039986,33.06660861,16.65365208,20.62077743,79.98830551,8.00642965,8.225103758
24.58606388,37.79556394,15.00710926,21.47122558,73.73211865,7.329871583,9.206744632
25.35480193,31.11063327,16.44861223,30.71449713,54.47080023,11.19149684,2.320347742
20.71376462,39.08224004,10.23532494,24.36206493,40.41382386,13.31018818,13.45835649
28.16302474,37.75184909,14.29622864,19.66915127,65.04696295,19.56650953,8.648947192
23.14356656,41.10242053,12.78938076,32.56031037,68.15653705,14.56772372,16.33535146
19.69151553,39.46050707,11.29174445,18.69954058,66.03210761,12.87497065,3.925744003
25.97025497,38.24409403,10.99546513,35.53544794,78.71449405,6.701848685,4.101101868
20.59308544,40.34668274,16.03192166,27.35206858,74.51884109,0.69007753,12.91519143
19.17075012,32.1591287,15.23600547,17.53681449,57.95326773,5.762502577,16.92006847
28.3438429,38.93039492,12.53584117,31.657736,42.5142995,15.36895801,9.443956772
23.52194717,32.58165904,14.70950059,27.45991295,59.04235078,4.105438816,14.53907737
26.99140455,43.88283312,14.92232315,22.15338172,67.5697608,14.24376387,19.98659843
21.48705072,31.02501157,11.9500898,25.14094513,64.30839233,11.59559685,19.80531279
27.44364162,36.45562125,16.52093062,22.16010585,61.52548271,3.437137395,14.88673686
19.34323112,40.43696216,17.80919356,21.31262006,58.75275832,5.232496126,14.79172979
22.27168049,36.87033318,17.91463541,18.9266021,51.75047492,9.92607207,4.952377744
29.73674182,31.3814288,16.02469831,23.7064112,51.09387047,8.367494102,16.67079263
27.5278766,38.30068524,15.11638583,21.02369295,60.00925916,15.57127695,8.102042541
23.96707116,39.62447863,10.61007143,31.40242769,46.42412586,14.68809285,19.2398782
22.07732966,40.55688466,12.87831299,31.41304179,53.62741694,11.49149007,1.628553774
28.4656284,35.59889722,10.93271447,27.04416582,52.95917099,16.44549423,8.716807377
24.53817311,38.45489957,19.63823161,33.67066866,63.48531206,11.25339081,11.11680975
27.10110021,36.76029712,11.35080146,35.19215326,42.66729201,19.28778513,8.103124142
27.04929216,40.08084058,11.5177541,28.91439498,73.18674721,4.344481983,4.21158381
18.21534814,38.75335451,18.89576618,29.85444391,62.49513522,14.28263987,11.85976978
19.51504539,37.88634329,19.43928283,21.78926183,66.83306723,7.398882641,15.11835829
25.9155524,33.7428655,17.65829039,36.47686082,68.12375615,5.579323888,12.89677192
19.93943774,30.03027777,10.05404924,15.58094507,51.65936547,3.607749519,4.688976976
21.06592014,32.61122513,10.01346271,23.36645927,58.8148627,11.05006953,14.63215889
29.35965545,31.75599062,13.7810077,32.32321012,78.24983823,4.309388655,5.137956121
24.7221871,36.73627118,11.4339537,16.92214823,70.66820952,4.007017029,3.504047258
27.00875408,39.18387226,10.18386142,19.39606866,78.78227501,19.8106381,13.81336031
24.69576887,33.19627513,14.64066689,29.14285747,69.85017381,16.03494834,16.85574492
24.63016338,44.08585644,19.43061897,28.43984812,47.02400559,14.96553641,9.630788954
19.12982292,30.10023194,13.23819575,32.73427911,42.58143535,15.88121252,10.62783586
22.12395831,41.58451523,16.61140678,34.50270334,63.10645747,19.37845747,6.054951409
21.38917078,39.37807154,16.52235353,18.08590988,54.31253119,11.46553378,9.892360302
22.68874039,35.60332202,12.51080104,15.44114375,51.01831641,4.404877548,2.63965996
27.58013026,30.75733417,16.50425249,31.55132447,72.28843986,17.24419282,19.11661659
22.46319202,39.41229858,12.12333974,22.2334031,54.67973068,14.85461459,16.00721307
23.42036183,35.78420269,11.22007414,30.02361393,52.68003879,8.286166247,13.35946122
22.76857669,44.04400709,17.01383286,18.61307011,73.99950373,9.471389971,10.76388743
19.12089566,38.12985112,11.13440817,26.25696112,73.85149346,8.22504797,15.84338272
23.2928659,44.09477267,19.96909219,27.10619391,54.25466551,18.5988432,9.895144792
20.34731128,33.3072554,11.83452401,29.04186759,73.29994804,6.87063223,5.999478163
20.24067955,40.88588866,15.94141863,27.31608039,74.03113961,19.26968557,3.207484703
19.12843325,39.25873531,14.11374571,26.89657849,56.9572214,18.20543543,12.95171178
22.28005169,41.09112345,11.26386422,22.9856197,42.65892521,12.61042284,18.5885149
27.08978262,33.22001796,10.27843908,16.70832567,40.06338578,11.59643546,3.07237107
21.31730029,39.97491774,16.22732282,17.14848472,60.93169852,7.401785601,3.600360901
21.74818922,37.4706059,18.06757564,25.41067859,53.76301973,0.36676778,8.672120668
25.71209589,41.14237462,18.42015662,23.53903507,79.88527577,2.552463725,16.13798696
20.35008975,34.90566966,14.82713473,27.38723531,70.89643999,15.08462647,5.878454579
28.76349517,43.35085538,17.77455467,22.31611606,70.45101825,9.430802532,5.078258493
24.24228628,31.26451972,16.72847133,31.50984219,78.20971073,2.996762684,12.39932583
23.37123528,42.10783978,17.24254527,35.73491573,75.50897592,5.279217083,10.71229564
24.6938423,42.91979439,14.92599005,22.17271653,52.72749918,18.956738,1.204407289
19.99241176,42.25878467,16.3341174,19.63161619,46.63948886,7.342656706,1.629799546
25.36167766,37.69089591,18.05525914,17.78833378,69.8356906,18.1536389,12.8602596
22.35720884,36.5757747,13.97884176,29.79009697,55.13095575,6.092716646,9.302471983
28.76623609,44.9439343,18.05978901,25.65254379,58.92690607,10.86440189,19.41954383
20.02625048,33.43757927,15.92016843,19.51237721,65.21590925,0.409541667,13.57062821
24.08461325,38.20313949,11.65901024,30.6752816,76.31490708,10.43750221,0.20147324
25.17735155,40.06013288,10.24684157,18.56359639,56.76351015,12.73884021,9.620375596
18.40060322,40.51301454,13.627536,28.30321694,71.33267561,4.686101987,8.288958701
22.3643175,33.06036999,15.46696328,27.65156116,50.73359165,11.57874352,2.1342772
26.79162282,39.80991139,18.39820352,32.62146723,67.91887164,12.94335544,18.46417672
27.84453009,42.2755435,11.2748568,16.32263136,40.06317684,13.73772157,16.10022598
21.75794394,30.75027865,18.00206348,36.30895036,74.86028854,15.52806644,4.601718168
27.58311927,43.6728194,18.63009046,31.87180143,41.2151832,6.226784859,5.119615177
29.61307053,30.44256083,11.50687487,20.18702396,68.51015019,11.35553913,0.640361066
28.28248723,35.33956549,18.51594319,19.40172837,41.85032757,19.6315806,5.934349032
19.41172786,30.23719794,19.91453568,25.35984514,50.64982798,17.96288341,11.69244018
26.87676399,31.15717753,17.26838831,34.62156791,59.88809614,19.05330856,8.416867768
21.83600199,43.66752428,17.84769682,35.23079984,56.79754741,7.722727971,19.38510927
29.86099187,35.32291246,19.94415268,27.49094621,47.67344458,15.73856212,1.121603385
23.8243078,36.37157296,16.05481251,35.6594607,53.35259647,12.39795904,11.82860318
19.46920678,33.23016572,13.07886382,15.13064902,69.1082548,1.654701661,17.16618881
26.70222658,38.95643655,18.37530834,15.84419116,66.7702837,16.47960778,9.614818248
21.87613438,38.92204822,16.14485778,36.88371825,42.87258335,13.54202553,0.059254411
